timestamp_pc_ms,frequencia_hz,magnitude
1754018041589,1906.25,7.641198
1754018041589,1914.06,6.721849
1754018041590,1921.88,1.484612
1754018041590,1929.69,1.24995
1754018041590,1937.5,1.675695
1754018041590,1945.31,2.386121
1754018041591,1953.13,1.528849
1754018041591,1960.94,2.516984
1754018041591,1968.75,6.475389
1754018041591,1976.56,3.51926
1754018041592,1984.38,1.955687
1754018041592,1992.19,2.175926
1754018041592,2000.0,2.422277
1754018041592,2007.81,1.944841
1754018041593,2015.63,2.634637
1754018041593,2023.44,4.825003
1754018041593,2031.25,5.733882
1754018041594,2039.06,2.420343
1754018041594,2046.88,2.538104
1754018041594,2054.69,2.336592
1754018041594,2062.5,1.817051
1754018041595,2070.31,1.136632
1754018041595,2078.13,2.805944
1754018041595,2085.94,6.533069
1754018041595,2093.75,5.82649
1754018041596,2101.56,1.808713
1754018041596,2109.38,1.168296
1754018041596,2117.19,1.024316
1754018041597,2125.0,1.027391
1754018041597,2132.81,0.949527
1754018041597,2140.63,2.218381
1754018041597,2148.44,7.398994
1754018041598,2156.25,5.200388
1754018041598,2164.06,0.163866
1754018041598,2171.88,1.269909
1754018041598,2179.69,0.50307
1754018041599,2187.5,0.399799
1754018041599,2195.31,1.101037
1754018041599,2203.13,3.978611
1754018041600,2210.94,9.188086
1754018041600,2218.75,5.137826
1754018041600,2226.56,2.089512
1754018041600,2234.38,1.487679
1754018041601,2242.19,0.66444
1754018041601,2250.0,1.002435
1754018041601,2257.81,2.135094
1754018041601,2265.63,6.991254
1754018041602,2273.44,8.45001
1754018041602,2281.25,2.364208
1754018041602,2289.06,1.793835
1754018041603,2296.88,1.476212
1754018041603,2304.69,1.198335
1754018041603,2312.5,0.620227
1754018041603,2320.31,2.681779
1754018041604,2328.13,6.155663
1754018041604,2335.94,3.787818
1754018041604,2343.75,0.938204
1754018041604,2351.56,1.145253
1754018041605,2359.38,1.129154
1754018041605,2367.19,1.966005
1754018041605,2375.0,1.0929
1754018041605,2382.81,2.684467
1754018041606,2390.63,4.707678
1754018041606,2398.44,1.634967
1754018041606,2406.25,2.17988
1754018041607,2414.06,0.552276
1754018041607,2421.88,1.747801
1754018041607,2429.69,2.694679
1754018041607,2437.5,1.738228
1754018041608,2445.31,4.787596
1754018041608,2453.13,7.37028
1754018041608,2460.94,3.691199
1754018041608,2468.75,2.003998
1754018041609,2476.56,0.60378
1754018041609,2484.38,2.477162
1754018041609,2492.19,2.106509
1754018041609,2500.0,2.040353
1754018041610,2507.81,6.74046
1754018041610,2515.63,7.127095
1754018041610,2523.44,2.375282
1754018041610,2531.25,0.523878
1754018041611,2539.06,1.188573
1754018041611,2546.88,1.648216
1754018041611,2554.69,2.030619
1754018041612,2562.5,1.938625
1754018041612,2570.31,4.921801
1754018041612,2578.13,2.948151
1754018041612,2585.94,0.329998
1754018041613,2593.75,0.58014
1754018041613,2601.56,0.620591
1754018041613,2609.38,1.877168
1754018041613,2617.19,2.217587
1754018041614,2625.0,0.588552
1754018041614,2632.81,0.948279
1754018041614,2640.63,1.21365
1754018041614,2648.44,1.274693
1754018041615,2656.25,0.871769
1754018041615,2664.06,1.524014
1754018041615,2671.88,2.866744
1754018041616,2679.69,2.19526
1754018041616,2687.5,2.557472
1754018041616,2695.31,1.435839
1754018041616,2703.13,1.280819
1754018041617,2710.94,1.460079
1754018041617,2718.75,0.439462
1754018041617,2726.56,2.239697
1754018041617,2734.38,2.462612
1754018041618,2742.19,2.612593
1754018041618,2750.0,3.015803
1754018041618,2757.81,0.96847
1754018041618,2765.63,1.255408
1754018041619,2773.44,0.750781
1754018041619,2781.25,0.908863
1754018041619,2789.06,1.808071
